WhatId,OwnerId,Status,Priority,TaskSubtype,CreatedDate,ActivityDate,LastModifiedDate,Subject,Call Result,Call Type,Call Object Identifier,CallDurationInSeconds
25772,Laura Garza,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Success,Internal,408,887
23692,Laura Garza,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Disconnected,Internal,955,303
25323,Evelyn Williamson,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Disconnected,Internal,553,729
26284,Irene McCoy,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Disconnected,Internal,758,53
30547,Bruce Kennedy,Not Started,Normal,Call,2016-08-28,2016-08-28,2016-08-28,Update Customer,Success,Inbound,444,406
30245,Dennis Howard,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Success,Inbound,538,158
26287,Jessica Nichols,Not Started,Normal,Call,2016-09-02,2016-09-02,2016-09-02,Update Customer,Call Unsuccessful,Internal,825,530
24238,Eric Sanchez,Not Started,Normal,Call,2016-09-06,2016-09-06,2016-09-06,Update Customer,Do Not Call,Inbound,821,718
23620,Johnny Green,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Call Back,Internal,668,977
24116,Admin User,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Disconnected,Internal,965,674
24606,Bruce Kennedy,Not Started,Normal,Call,2016-07-15,2016-07-15,2016-07-15,Update Customer,Disconnected,Internal,680,605
25206,Doroth Gardner,Not Started,Normal,Call,2016-08-03,2016-08-03,2016-08-03,Update Customer,Call Back,Outbound,767,516
24022,Doroth Gardner,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Success,Inbound,472,945
24437,Irene McCoy,Not Started,Normal,Call,2016-07-25,2016-07-25,2016-07-25,Update Customer,Disconnected,Outbound,897,896
26272,Laura Palmer,Not Started,Normal,Call,2016-07-29,2016-07-29,2016-07-29,Update Customer,Call Unsuccessful,Internal,254,478
24059,Bruce Kennedy,Not Started,Normal,Call,2016-08-17,2016-08-17,2016-08-17,Update Customer,Do Not Call,Inbound,823,129
23911,Bruce Kennedy,Not Started,Normal,Call,2016-08-12,2016-08-12,2016-08-12,Update Customer,Do Not Call,Outbound,596,244
24241,Doroth Gardner,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Disconnected,Outbound,427,898
25368,Catherine Brown,Not Started,Normal,Call,2016-09-07,2016-09-07,2016-09-07,Update Customer,Success,Internal,567,131
29582,Eric Sanchez,Not Started,Normal,Call,2016-07-20,2016-07-20,2016-07-20,Update Customer,Call Back,Outbound,595,642
25206,Johnny Green,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Do Not Call,Internal,831,600
24944,Julie Chavez,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Do Not Call,Outbound,278,378
24231,Irene Kelley,Not Started,Normal,Call,2016-07-22,2016-07-22,2016-07-22,Update Customer,Disconnected,Inbound,758,505
23551,Kelly Frazier,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Call Back,Internal,737,729
24804,Laura Garza,Not Started,Normal,Call,2016-08-12,2016-08-12,2016-08-12,Update Customer,Do Not Call,Internal,16,197
24961,Johnny Green,Not Started,Normal,Call,2016-08-21,2016-08-21,2016-08-21,Update Customer,Disconnected,Outbound,786,122
24251,Admin User,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Disconnected,Inbound,423,529
23573,John Williams,Not Started,Normal,Call,2016-08-03,2016-08-03,2016-08-03,Update Customer,Call Unsuccessful,Inbound,249,421
24298,Eric Gutierrez,Not Started,Normal,Call,2016-07-20,2016-07-20,2016-07-20,Update Customer,Disconnected,Outbound,588,467
25206,Julie Chavez,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Do Not Call,Internal,63,727
30404,Catherine Brown,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Disconnected,Internal,366,817
25426,Bruce Kennedy,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Call Unsuccessful,Internal,376,937
30370,Nicolas Weaver,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Disconnected,Inbound,770,919
24094,Catherine Brown,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Success,Outbound,686,420
26235,Johnny Green,Not Started,Normal,Call,2016-07-20,2016-07-20,2016-07-20,Update Customer,Call Unsuccessful,Outbound,136,214
30260,Bruce Kennedy,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Success,Outbound,791,470
24746,Catherine Brown,Not Started,Normal,Call,2016-08-27,2016-08-27,2016-08-27,Update Customer,Call Unsuccessful,Inbound,144,818
25396,Catherine Brown,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Call Unsuccessful,Inbound,3,371
24329,Irene Kelley,Not Started,Normal,Call,2016-07-23,2016-07-23,2016-07-23,Update Customer,Success,Internal,473,301
24171,Admin User,Not Started,Normal,Call,2016-07-18,2016-07-18,2016-07-18,Update Customer,Call Unsuccessful,Inbound,928,552
25229,Catherine Brown,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Call Back,Internal,815,255
23830,Admin User,Not Started,Normal,Call,2016-08-17,2016-08-17,2016-08-17,Update Customer,Call Back,Internal,212,496
25323,Catherine Brown,Not Started,Normal,Call,2016-08-18,2016-08-18,2016-08-18,Update Customer,Success,Internal,71,560
30359,Johnny Green,Not Started,Normal,Call,2016-07-15,2016-07-15,2016-07-15,Update Customer,Call Unsuccessful,Inbound,61,125
24571,Eric Sanchez,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Success,Internal,772,899
24255,John Williams,Not Started,Normal,Call,2016-08-12,2016-08-12,2016-08-12,Update Customer,Call Back,Internal,836,699
23469,Eric Sanchez,Not Started,Normal,Call,2016-08-23,2016-08-23,2016-08-23,Update Customer,Success,Outbound,567,900
24858,John Williams,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Disconnected,Internal,898,881
24542,Laura Garza,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Disconnected,Inbound,462,727
25753,Laura Garza,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Success,Internal,761,898
24253,Harold Campbell,Not Started,Normal,Call,2016-08-17,2016-08-17,2016-08-17,Update Customer,Do Not Call,Inbound,210,874
25041,Evelyn Williamson,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Do Not Call,Internal,231,834
24741,Johnny Green,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Success,Inbound,410,538
30268,Catherine Brown,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Call Back,Outbound,648,92
25676,Bruce Kennedy,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Call Unsuccessful,Outbound,774,108
23865,Julie Chavez,Not Started,Normal,Call,2016-08-23,2016-08-23,2016-08-23,Update Customer,Call Unsuccessful,Internal,138,936
24936,Admin User,Not Started,Normal,Call,2016-07-17,2016-07-17,2016-07-17,Update Customer,Call Unsuccessful,Inbound,602,928
23528,Harold Campbell,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Call Unsuccessful,Inbound,166,761
25090,Jessica Nichols,Not Started,Normal,Call,2016-08-17,2016-08-17,2016-08-17,Update Customer,Call Unsuccessful,Outbound,449,541
29756,John Williams,Not Started,Normal,Call,2016-08-29,2016-08-29,2016-08-29,Update Customer,Disconnected,Internal,193,629
25522,Admin User,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Call Unsuccessful,Internal,323,42
24460,Harold Campbell,Not Started,Normal,Call,2016-07-17,2016-07-17,2016-07-17,Update Customer,Disconnected,Internal,254,926
24493,Harold Campbell,Not Started,Normal,Call,2016-08-12,2016-08-12,2016-08-12,Update Customer,Success,Internal,961,619
24897,Eric Sanchez,Not Started,Normal,Call,2016-08-28,2016-08-28,2016-08-28,Update Customer,Do Not Call,Inbound,931,291
23624,Jessica Nichols,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Call Unsuccessful,Inbound,743,296
30301,Bruce Kennedy,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Do Not Call,Internal,619,568
25930,Catherine Brown,Not Started,Normal,Call,2016-08-17,2016-08-17,2016-08-17,Update Customer,Success,Inbound,120,335
23582,Nicolas Weaver,Not Started,Normal,Call,2016-09-05,2016-09-05,2016-09-05,Update Customer,Disconnected,Internal,879,333
23789,Jessica Nichols,Not Started,Normal,Call,2016-08-01,2016-08-01,2016-08-01,Update Customer,Disconnected,Inbound,56,988
24220,Doroth Gardner,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Success,Inbound,155,35
24159,Julie Chavez,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Do Not Call,Outbound,770,699
23803,Johnny Green,Not Started,Normal,Call,2016-08-14,2016-08-14,2016-08-14,Update Customer,Success,Inbound,936,112
25997,Kelly Frazier,Not Started,Normal,Call,2016-07-22,2016-07-22,2016-07-22,Update Customer,Do Not Call,Internal,574,838
24660,Kelly Frazier,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Call Back,Internal,957,42
26279,Evelyn Williamson,Not Started,Normal,Call,2016-07-29,2016-07-29,2016-07-29,Update Customer,Call Unsuccessful,Internal,917,750
26139,Eric Sanchez,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Call Back,Internal,704,111
25598,Irene McCoy,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Success,Inbound,66,546
24833,Eric Sanchez,Not Started,Normal,Call,2016-08-14,2016-08-14,2016-08-14,Update Customer,Success,Outbound,819,680
24070,John Williams,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Success,Inbound,488,552
25970,Jessica Nichols,Not Started,Normal,Call,2016-07-16,2016-07-16,2016-07-16,Update Customer,Do Not Call,Inbound,878,737
25011,Eric Sanchez,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Do Not Call,Internal,199,128
29413,Irene Kelley,Not Started,Normal,Call,2016-08-24,2016-08-24,2016-08-24,Update Customer,Do Not Call,Inbound,549,744
23519,Catherine Brown,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Do Not Call,Outbound,930,787
25101,Julie Chavez,Not Started,Normal,Call,2016-07-22,2016-07-22,2016-07-22,Update Customer,Do Not Call,Outbound,490,917
30533,Chris Riley,Not Started,Normal,Call,2016-08-03,2016-08-03,2016-08-03,Update Customer,Call Back,Outbound,173,560
24712,Johnny Green,Not Started,Normal,Call,2016-07-29,2016-07-29,2016-07-29,Update Customer,Success,Internal,605,259
24567,Laura Garza,Not Started,Normal,Call,2016-07-17,2016-07-17,2016-07-17,Update Customer,Call Unsuccessful,Outbound,186,922
24432,Jessica Nichols,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Disconnected,Outbound,566,653
24046,Laura Garza,Not Started,Normal,Call,2016-08-01,2016-08-01,2016-08-01,Update Customer,Disconnected,Inbound,605,628
24353,Catherine Brown,Not Started,Normal,Call,2016-07-17,2016-07-17,2016-07-17,Update Customer,Call Back,Internal,462,946
25935,Eric Gutierrez,Not Started,Normal,Call,2016-07-23,2016-07-23,2016-07-23,Update Customer,Call Unsuccessful,Outbound,201,723
24830,Johnny Green,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Call Back,Outbound,660,968
23960,John Williams,Not Started,Normal,Call,2016-07-22,2016-07-22,2016-07-22,Update Customer,Call Unsuccessful,Outbound,630,752
23660,Harold Campbell,Not Started,Normal,Call,2016-07-27,2016-07-27,2016-07-27,Update Customer,Success,Inbound,60,122
24241,Bruce Kennedy,Not Started,Normal,Call,2016-08-03,2016-08-03,2016-08-03,Update Customer,Success,Outbound,121,414
23590,Johnny Green,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Call Back,Internal,117,130
25492,Jessica Nichols,Not Started,Normal,Call,2016-08-03,2016-08-03,2016-08-03,Update Customer,Do Not Call,Inbound,338,464
29684,Nicolas Weaver,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Disconnected,Outbound,828,538
26028,Irene Kelley,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Do Not Call,Outbound,878,993
29536,John Williams,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Disconnected,Internal,470,968
25697,John Williams,Not Started,Normal,Call,2016-09-06,2016-09-06,2016-09-06,Update Customer,Call Back,Internal,260,486
25104,Catherine Brown,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Call Unsuccessful,Internal,866,451
25824,Chris Riley,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Call Unsuccessful,Internal,483,829
25361,Admin User,Not Started,Normal,Call,2016-07-20,2016-07-20,2016-07-20,Update Customer,Success,Inbound,308,391
29925,Julie Chavez,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Disconnected,Inbound,284,4
24093,Jessica Nichols,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Call Unsuccessful,Outbound,343,85
26058,Irene McCoy,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Success,Inbound,788,47
30245,Evelyn Williamson,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Success,Outbound,153,38
29616,Julie Chavez,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Call Unsuccessful,Inbound,980,552
26407,Laura Garza,Not Started,Normal,Call,2016-07-16,2016-07-16,2016-07-16,Update Customer,Do Not Call,Inbound,77,763
24808,Bruce Kennedy,Not Started,Normal,Call,2016-08-29,2016-08-29,2016-08-29,Update Customer,Call Back,Outbound,148,469
29408,Bruce Kennedy,Not Started,Normal,Call,2016-08-18,2016-08-18,2016-08-18,Update Customer,Call Back,Inbound,676,728
26302,Catherine Brown,Not Started,Normal,Call,2016-08-28,2016-08-28,2016-08-28,Update Customer,Do Not Call,Internal,584,575
29931,Johnny Green,Not Started,Normal,Call,2016-08-29,2016-08-29,2016-08-29,Update Customer,Do Not Call,Internal,733,640
25487,Jessica Nichols,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Success,Outbound,48,390
24340,Bruce Kennedy,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Call Back,Inbound,697,774
30367,Bruce Kennedy,Not Started,Normal,Call,2016-08-21,2016-08-21,2016-08-21,Update Customer,Do Not Call,Internal,630,446
24557,Dennis Howard,Not Started,Normal,Call,2016-08-29,2016-08-29,2016-08-29,Update Customer,Success,Outbound,870,702
24247,Johnny Green,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Do Not Call,Inbound,879,256
30379,Chris Riley,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Call Unsuccessful,Inbound,671,549
24430,Catherine Brown,Not Started,Normal,Call,2016-08-01,2016-08-01,2016-08-01,Update Customer,Call Back,Outbound,874,546
24170,Julie Chavez,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Call Back,Outbound,310,540
25090,Catherine Brown,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Do Not Call,Outbound,706,206
24334,John Williams,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Disconnected,Internal,243,784
24872,Evelyn Williamson,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Disconnected,Internal,809,939
29571,Evelyn Williamson,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Do Not Call,Outbound,748,431
26289,Laura Garza,Not Started,Normal,Call,2016-08-18,2016-08-18,2016-08-18,Update Customer,Call Back,Inbound,188,64
25145,Irene Kelley,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Success,Internal,501,217
23746,John Williams,Not Started,Normal,Call,2016-08-13,2016-08-13,2016-08-13,Update Customer,Success,Outbound,210,112
25715,Doroth Gardner,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Success,Internal,858,742
26147,Laura Garza,Not Started,Normal,Call,2016-07-20,2016-07-20,2016-07-20,Update Customer,Success,Internal,191,494
25364,Evelyn Williamson,Not Started,Normal,Call,2016-07-23,2016-07-23,2016-07-23,Update Customer,Disconnected,Internal,867,32
23620,Admin User,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Success,Internal,702,836
24329,Julie Chavez,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Disconnected,Inbound,710,629
25984,Evelyn Williamson,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Success,Internal,951,594
25183,Johnny Green,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Do Not Call,Outbound,133,213
24449,Irene Kelley,Not Started,Normal,Call,2016-08-20,2016-08-20,2016-08-20,Update Customer,Call Unsuccessful,Outbound,942,880
26226,Evelyn Williamson,Not Started,Normal,Call,2016-08-23,2016-08-23,2016-08-23,Update Customer,Call Back,Inbound,913,430
24965,Bruce Kennedy,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Disconnected,Inbound,227,322
24420,Evelyn Williamson,Not Started,Normal,Call,2016-08-28,2016-08-28,2016-08-28,Update Customer,Call Back,Outbound,297,32
24862,Johnny Green,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Disconnected,Internal,43,822
23736,Jessica Nichols,Not Started,Normal,Call,2016-09-07,2016-09-07,2016-09-07,Update Customer,Call Back,Inbound,619,684
30308,Julie Chavez,Not Started,Normal,Call,2016-08-03,2016-08-03,2016-08-03,Update Customer,Success,Internal,914,292
29886,Harold Campbell,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Do Not Call,Inbound,435,698
29871,Harold Campbell,Not Started,Normal,Call,2016-08-24,2016-08-24,2016-08-24,Update Customer,Call Unsuccessful,Internal,482,574
23586,Evelyn Williamson,Not Started,Normal,Call,2016-09-02,2016-09-02,2016-09-02,Update Customer,Do Not Call,Outbound,466,133
30161,Johnny Green,Not Started,Normal,Call,2016-07-22,2016-07-22,2016-07-22,Update Customer,Do Not Call,Internal,757,327
25409,Laura Garza,Not Started,Normal,Call,2016-08-12,2016-08-12,2016-08-12,Update Customer,Call Unsuccessful,Inbound,162,787
29311,Jessica Nichols,Not Started,Normal,Call,2016-08-14,2016-08-14,2016-08-14,Update Customer,Success,Outbound,813,194
24199,Bruce Kennedy,Not Started,Normal,Call,2016-08-17,2016-08-17,2016-08-17,Update Customer,Call Back,Outbound,639,923
23980,Irene Kelley,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Call Unsuccessful,Outbound,21,353
25980,Admin User,Not Started,Normal,Call,2016-07-29,2016-07-29,2016-07-29,Update Customer,Do Not Call,Internal,584,662
26073,Catherine Brown,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Success,Inbound,252,277
26193,Bruce Kennedy,Not Started,Normal,Call,2016-08-29,2016-08-29,2016-08-29,Update Customer,Disconnected,Internal,442,211
23605,Chris Riley,Not Started,Normal,Call,2016-09-02,2016-09-02,2016-09-02,Update Customer,Disconnected,Internal,606,561
23629,Eric Sanchez,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Call Unsuccessful,Outbound,468,734
25787,Julie Chavez,Not Started,Normal,Call,2016-08-12,2016-08-12,2016-08-12,Update Customer,Call Back,Internal,87,649
24314,Eric Sanchez,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Success,Inbound,588,357
24285,Chris Riley,Not Started,Normal,Call,2016-08-21,2016-08-21,2016-08-21,Update Customer,Call Unsuccessful,Outbound,660,754
24586,Bruce Kennedy,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Disconnected,Inbound,797,940
24717,Evelyn Williamson,Not Started,Normal,Call,2016-08-02,2016-08-02,2016-08-02,Update Customer,Do Not Call,Outbound,380,171
29440,Irene McCoy,Not Started,Normal,Call,2016-08-03,2016-08-03,2016-08-03,Update Customer,Call Unsuccessful,Inbound,758,286
25930,Kelly Frazier,Not Started,Normal,Call,2016-08-06,2016-08-06,2016-08-06,Update Customer,Do Not Call,Outbound,488,257
23708,Johnny Green,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Disconnected,Outbound,232,930
23518,Julie Chavez,Not Started,Normal,Call,2016-09-06,2016-09-06,2016-09-06,Update Customer,Success,Outbound,81,109
29889,Eric Gutierrez,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Call Back,Outbound,544,758
25925,Laura Garza,Not Started,Normal,Call,2016-07-18,2016-07-18,2016-07-18,Update Customer,Do Not Call,Outbound,603,378
24476,Kelly Frazier,Not Started,Normal,Call,2016-09-04,2016-09-04,2016-09-04,Update Customer,Disconnected,Outbound,663,146
25785,Bruce Kennedy,Not Started,Normal,Call,2016-09-05,2016-09-05,2016-09-05,Update Customer,Disconnected,Inbound,662,234
25994,Julie Chavez,Not Started,Normal,Call,2016-07-29,2016-07-29,2016-07-29,Update Customer,Disconnected,Outbound,468,365
30111,John Williams,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Do Not Call,Internal,54,279
23496,Jessica Nichols,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Call Unsuccessful,Inbound,898,587
29735,Bruce Kennedy,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Disconnected,Outbound,5,911
26417,Jessica Nichols,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Success,Internal,807,976
29791,Dennis Howard,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Disconnected,Outbound,133,222
25365,Jessica Nichols,Not Started,Normal,Call,2016-07-19,2016-07-19,2016-07-19,Update Customer,Disconnected,Outbound,18,211
26455,Dennis Howard,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Disconnected,Internal,256,784
29514,Bruce Kennedy,Not Started,Normal,Call,2016-07-28,2016-07-28,2016-07-28,Update Customer,Call Back,Inbound,159,603
25500,John Williams,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Success,Internal,719,979
23723,Harold Campbell,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Call Unsuccessful,Inbound,587,503
30121,Bruce Kennedy,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Call Unsuccessful,Outbound,243,480
25075,Nicolas Weaver,Not Started,Normal,Call,2016-07-25,2016-07-25,2016-07-25,Update Customer,Do Not Call,Outbound,175,370
30077,Eric Sanchez,Not Started,Normal,Call,2016-08-14,2016-08-14,2016-08-14,Update Customer,Do Not Call,Internal,932,143
25592,Admin User,Not Started,Normal,Call,2016-08-15,2016-08-15,2016-08-15,Update Customer,Do Not Call,Inbound,210,698
25408,Johnny Green,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Call Back,Inbound,439,409
30044,Bruce Kennedy,Not Started,Normal,Call,2016-08-27,2016-08-27,2016-08-27,Update Customer,Call Unsuccessful,Outbound,927,907
25412,Kelly Frazier,Not Started,Normal,Call,2016-09-03,2016-09-03,2016-09-03,Update Customer,Call Back,Inbound,501,750
25991,Dennis Howard,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Disconnected,Outbound,312,773
25676,Johnny Green,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Disconnected,Inbound,580,120
25365,Dennis Howard,Not Started,Normal,Call,2016-08-11,2016-08-11,2016-08-11,Update Customer,Success,Inbound,615,760
25965,Admin User,Not Started,Normal,Call,2016-07-21,2016-07-21,2016-07-21,Update Customer,Call Back,Outbound,999,763
24046,Johnny Green,Not Started,Normal,Call,2016-08-09,2016-08-09,2016-08-09,Update Customer,Call Unsuccessful,Outbound,49,532
26218,Admin User,Not Started,Normal,Call,2016-07-26,2016-07-26,2016-07-26,Update Customer,Do Not Call,Internal,953,40
23792,Jessica Nichols,Not Started,Normal,Call,2016-08-10,2016-08-10,2016-08-10,Update Customer,Do Not Call,Internal,269,113
24322,Catherine Brown,Not Started,Normal,Call,2016-08-24,2016-08-24,2016-08-24,Update Customer,Disconnected,Inbound,288,486
29332,Harold Campbell,Not Started,Normal,Call,2016-09-05,2016-09-05,2016-09-05,Update Customer,Disconnected,Internal,108,92
30017,Dennis Howard,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Success,Internal,539,887
29833,Bruce Kennedy,Not Started,Normal,Call,2016-07-29,2016-07-29,2016-07-29,Update Customer,Call Unsuccessful,Internal,338,326
23986,Johnny Green,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Disconnected,Internal,966,688
25592,Jessica Nichols,Not Started,Normal,Call,2016-07-24,2016-07-24,2016-07-24,Update Customer,Disconnected,Internal,396,145
23523,Irene Kelley,Not Started,Normal,Call,2016-09-04,2016-09-04,2016-09-04,Update Customer,Call Back,Outbound,349,950
29450,Admin User,Not Started,Normal,Call,2016-09-05,2016-09-05,2016-09-05,Update Customer,Call Back,Internal,677,453
26076,Johnny Green,Not Started,Normal,Call,2016-09-07,2016-09-07,2016-09-07,Update Customer,Call Back,Inbound,791,626
25437,Irene McCoy,Not Started,Normal,Call,2016-09-08,2016-09-08,2016-09-08,Update Customer,Call Back,Outbound,297,27
26206,Nicolas Weaver,Not Started,Normal,Call,2016-08-26,2016-08-26,2016-08-26,Update Customer,Disconnected,Inbound,980,201
24501,Johnny Green,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Call Back,Internal,844,608
23469,Johnny Green,Not Started,Normal,Call,2016-07-31,2016-07-31,2016-07-31,Update Customer,Success,Inbound,255,452
30415,Catherine Brown,Not Started,Normal,Call,2016-08-16,2016-08-16,2016-08-16,Update Customer,Success,Outbound,114,946
29737,Admin User,Not Started,Normal,Call,2016-08-19,2016-08-19,2016-08-19,Update Customer,Call Back,Inbound,518,813
23561,Bruce Kennedy,Not Started,Normal,Call,2016-08-27,2016-08-27,2016-08-27,Update Customer,Disconnected,Inbound,288,921
23750,Laura Garza,Not Started,Normal,Call,2016-07-25,2016-07-25,2016-07-25,Update Customer,Success,Inbound,444,945
23992,Nicolas Weaver,Not Started,Normal,Call,2016-07-30,2016-07-30,2016-07-30,Update Customer,Do Not Call,Internal,319,78
23671,Laura Garza,Not Started,Normal,Call,2016-08-31,2016-08-31,2016-08-31,Update Customer,Do Not Call,Inbound,192,17
24253,Jessica Nichols,Not Started,Normal,Call,2016-08-08,2016-08-08,2016-08-08,Update Customer,Call Back,Inbound,606,203
